46.52143,-84.37655,303.6,0.5,0.5,4/22/17,812,N,nominal,1.0NRT,276.1,2.2,N
46.52859,-84.35886,298.5,0.5,0.5,4/22/17,812,N,nominal,1.0NRT,272,1.4,N
46.52163,-84.36943,297.8,0.5,0.5,4/22/17,812,N,nominal,1.0NRT,274.1,1.2,N
46.51888,-84.37765,302.6,0.5,0.5,4/22/17,812,N,nominal,1.0NRT,274,2.3,N
46.51764,-84.39198,299.4,0.5,0.5,4/22/17,812,N,nominal,1.0NRT,272.4,2.2,N
46.51341,-84.39422,324.3,0.5,0.5,4/22/17,812,N,nominal,1.0NRT,272.4,2.2,N
47.56737,-92.62579,299,0.4,0.4,4/22/17,812,N,nominal,1.0NRT,273.7,0.7,N
48.11382,-103.06282,297.2,0.5,0.5,4/22/17,812,N,nominal,1.0NRT,272.3,1,N
46.72922,-92.07487,307.7,0.4,0.4,4/22/17,812,N,nominal,1.0NRT,277.1,1.5,N
47.99217,-102.85018,320.2,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,277.2,1.5,N
47.9882,-103.4375,307.8,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,278.7,1.7,N
47.96355,-103.34344,301.6,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,277.7,0.8,N
47.96354,-103.34386,298.6,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,277.6,0.8,N
47.93251,-103.29416,313.4,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,277.9,1.1,N
47.89326,-102.88042,307.5,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,273.9,1.1,N
47.90354,-103.27226,304.1,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,276.3,0.8,N
47.86134,-102.87299,314.4,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,273.5,1.2,N
47.83459,-102.81308,312,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,271.7,1.2,N
47.84575,-103.2278,321,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,274.3,2.1,N
47.84452,-103.22767,319.1,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,272.9,2.4,N
47.78485,-102.67442,296.3,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,275.2,0.6,N
47.73957,-102.32234,295.3,0.4,0.5,4/22/17,818,N,nominal,1.0NRT,278.4,0.6,N
42.94215,-82.414,297.7,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,275,0.6,N
42.29788,-83.15678,328.2,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,278.9,3.5,N
42.29673,-83.1526,334.8,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,278.6,3.5,N
42.28405,-83.10664,341.3,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,278.6,2.2,N
42.28521,-83.11083,301.3,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,274.8,3.8,N
42.29631,-83.17175,306.8,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,277.1,2.3,N
42.29517,-83.1676,319.2,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,277.2,3.9,N
42.27903,-83.10918,299,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,276,2.2,N
42.25629,-83.13021,312.6,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,276.3,1.7,N
42.26667,-83.43625,309.3,0.3,0.6,4/22/17,818,N,nominal,1.0NRT,274.7,0.8,N
41.46799,-83.36529,322.8,0.4,0.6,4/22/17,818,N,nominal,1.0NRT,280.2,1.8,N
41.5666,-84.04389,349.7,0.3,0.6,4/22/17,818,N,nominal,1.0NRT,277.3,4.5,N
41.64693,-87.13869,333.9,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,271.8,4.4,N
41.64561,-87.13313,322.3,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,270,4.4,N
41.64268,-87.14053,335.5,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,270.7,3.5,N
41.64137,-87.13501,323.2,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,271.2,3.5,N
41.63843,-87.14239,338,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,272.6,3.5,N
41.63711,-87.13686,301.5,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,270.3,3.5,N
41.63579,-87.13131,300.4,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,270.4,2.1,N
41.63417,-87.14421,301.3,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,269.7,1.6,N
41.63285,-87.13868,308,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,270.5,1.6,N
41.66494,-87.45012,302.2,0.5,0.5,4/22/17,818,N,nominal,1.0NRT,265.2,2.1,N
